Audio_UMAP_X,Audio_UMAP_Y,Audio_UMAP_Z,Volume,Pitch
9.256596565246582031e+00,-1.958600759506225586e+00,1.136882305145263672e+00,1.400050967931747437e-01,1.575453855590140620e+03
8.940032124519348145e-01,4.570300579071044922e+00,3.795472621917724609e+00,3.992862626910209656e-02,2.205000000000000000e+03
-8.727622628211975098e-01,5.266154289245605469e+00,3.235121250152587891e+00,1.405160874128341675e-01,1.882552102686015814e+03
-1.747313022613525391e+00,5.574423789978027344e+00,3.462606191635131836e+00,1.931470185518264771e-01,1.817597550011913199e+03
-2.011031866073608398e+00,5.650150775909423828e+00,3.447501182556152344e+00,2.517436742782592773e-01,8.841259720259149617e+02
-7.053649425506591797e-01,4.003633499145507812e+00,4.241645336151123047e+00,3.019186258316040039e-01,1.005433029132189176e+03
-5.293642878532409668e-01,3.905649423599243164e+00,4.322470188140869141e+00,3.162142634391784668e-01,1.002075633813128206e+03
2.008810281753540039e+00,2.808252096176147461e+00,6.039696216583251953e+00,3.345399796962738037e-01,1.000262688006208350e+03
3.359234094619750977e+00,2.122381448745727539e+00,7.115852832794189453e+00,3.346210420131683350e-01,1.157939798627680602e+03
4.775915145874023438e+00,1.985206842422485352e+00,7.910905361175537109e+00,3.166587650775909424e-01,2.205000000000000000e+03
5.925831317901611328e+00,2.227760314941406250e+00,8.215319633483886719e+00,2.923988103866577148e-01,2.205000000000000000e+03
7.466909885406494141e+00,3.621953010559082031e+00,7.691090106964111328e+00,2.376935184001922607e-01,2.205000000000000000e+03
7.597304821014404297e+00,3.745133876800537109e+00,7.729650020599365234e+00,1.742834746837615967e-01,2.062111080274156393e+03
7.738622188568115234e+00,3.870104074478149414e+00,7.754029750823974609e+00,1.128434538841247559e-01,2.049196357597242695e+03
9.394062042236328125e+00,5.514187335968017578e+00,3.781435489654541016e+00,2.279062010347843170e-02,2.205000000000000000e+03
8.397041320800781250e+00,4.607285022735595703e+00,3.098359346389770508e+00,2.594093792140483856e-02,1.173374060813929646e+03
7.440517902374267578e+00,3.903530359268188477e+00,2.442407608032226562e+00,8.250439167022705078e-02,1.994968618825333806e+03
7.424212455749511719e+00,2.930984258651733398e+00,1.950726509094238281e+00,1.923488974571228027e-01,1.829140719551575785e+03
7.020364284515380859e+00,1.511136651039123535e+00,9.450243711471557617e-01,2.639852464199066162e-01,1.749495749887996453e+03
7.278948783874511719e+00,-8.375597000122070312e-02,2.968432307243347168e-01,3.246837258338928223e-01,1.691716228456173212e+03
7.706456184387207031e+00,-1.419272422790527344e+00,2.546538710594177246e-01,3.257749676704406738e-01,1.683310713485680935e+03
8.575415611267089844e+00,-2.139888286590576172e+00,4.365520775318145752e-01,2.755782008171081543e-01,1.228171567370826779e+03
8.891824722290039062e+00,-2.167239904403686523e+00,8.278666734695434570e-01,2.079800814390182495e-01,1.593276334560667920e+03
9.043511390686035156e+00,5.811766624450683594e+00,3.599686861038208008e+00,8.513130247592926025e-02,1.149875805194263421e+03
-2.140655517578125000e-01,4.849133968353271484e+00,3.640472173690795898e+00,9.513939172029495239e-02,1.685388627495102583e+03
-8.982721567153930664e-01,5.277649402618408203e+00,3.216961145401000977e+00,1.392113715410232544e-01,4.497688948490816756e+02
-2.030608177185058594e+00,5.683340549468994141e+00,3.472214460372924805e+00,1.869229525327682495e-01,1.008199178943045354e+03
-1.959127068519592285e+00,5.636289119720458984e+00,3.485471963882446289e+00,2.358824312686920166e-01,1.166877120572797821e+03
-5.316298604011535645e-01,3.969310522079467773e+00,4.251754283905029297e+00,2.653970718383789062e-01,1.000903867028801528e+03
-3.960874676704406738e-01,3.893592596054077148e+00,4.337226390838623047e+00,2.940620779991149902e-01,1.389631969926835609e+03
2.206545114517211914e+00,2.684674263000488281e+00,6.205413341522216797e+00,3.154479563236236572e-01,1.383536801492831046e+03
3.434194803237915039e+00,2.102588653564453125e+00,7.168745040893554688e+00,3.146675527095794678e-01,1.157188997711826005e+03
4.800511837005615234e+00,1.982439994812011719e+00,7.929886817932128906e+00,3.017645478248596191e-01,2.205000000000000000e+03
5.926098346710205078e+00,2.243222713470458984e+00,8.184867858886718750e+00,2.825504243373870850e-01,2.205000000000000000e+03
7.306389331817626953e+00,3.454416275024414062e+00,7.557755947113037109e+00,2.310706526041030884e-01,2.205000000000000000e+03
7.764551162719726562e+00,4.190394878387451172e+00,7.319676876068115234e+00,1.811744123697280884e-01,2.071404831173295861e+03
8.021211624145507812e+00,4.347489356994628906e+00,7.129965305328369141e+00,1.316553801298141479e-01,2.072676861708062916e+03
9.456344604492187500e+00,5.620802879333496094e+00,3.883153438568115234e+00,4.681083187460899353e-02,2.042550893336806894e+03
9.611430168151855469e+00,5.703578948974609375e+00,3.830463171005249023e+00,5.608004052191972733e-03,1.387571870265992857e+03
1.022296905517578125e+01,6.182810306549072266e+00,3.901862859725952148e+00,4.391098394989967346e-03,2.205000000000000000e+03
1.063647365570068359e+01,6.333573818206787109e+00,3.857409238815307617e+00,4.197963047772645950e-03,2.205000000000000000e+03
1.085031032562255859e+01,6.367921829223632812e+00,3.801979780197143555e+00,4.101689439266920090e-03,2.205000000000000000e+03
1.092420196533203125e+01,6.406584739685058594e+00,3.760479211807250977e+00,4.499334841966629028e-03,1.935472312918501075e+03
1.094188213348388672e+01,6.422770023345947266e+00,3.772157430648803711e+00,4.935775417834520340e-03,1.833237852465457308e+03
1.080036735534667969e+01,6.443542957305908203e+00,3.860691308975219727e+00,4.747049417346715927e-03,1.839023475197365997e+03
1.048766231536865234e+01,6.681333541870117188e+00,3.987723827362060547e+00,4.456483758985996246e-03,1.842916395363741231e+03
1.064088916778564453e+01,7.207940578460693359e+00,3.974589347839355469e+00,4.021741915494203568e-03,6.856228548850995708e+01
1.071981525421142578e+01,7.270609855651855469e+00,4.024825096130371094e+00,3.693158505484461784e-03,6.977279091673395328e+01
1.069855594635009766e+01,7.357161045074462891e+00,4.065781593322753906e+00,3.813614835962653160e-03,7.000205265795511878e+01
1.070306777954101562e+01,7.515453338623046875e+00,3.988267183303833008e+00,4.520216491073369980e-03,6.523668639053254026e+01
1.072037601470947266e+01,7.658249378204345703e+00,4.109081268310546875e+00,4.969792440533638000e-03,6.523668639053254026e+01
1.093086528778076172e+01,8.627837181091308594e+00,4.982940673828125000e+00,5.105928983539342880e-03,1.001930106200456976e+02
9.900041580200195312e+00,8.477007865905761719e+00,3.719860792160034180e+00,4.992878995835781097e-03,8.719808253153971123e+01
9.826821327209472656e+00,8.623539924621582031e+00,3.780539751052856445e+00,4.651950672268867493e-03,6.523668639053254026e+01
9.831440925598144531e+00,8.645838737487792969e+00,3.811265468597412109e+00,4.555957391858100891e-03,6.523668639053254026e+01
9.887218475341796875e+00,8.695370674133300781e+00,3.898468971252441406e+00,4.360736347734928131e-03,7.303287254000613871e+01
9.868114471435546875e+00,8.721195220947265625e+00,3.909504175186157227e+00,5.061455070972442627e-03,7.297417307750842497e+01
9.922229766845703125e+00,8.749461174011230469e+00,3.932756662368774414e+00,5.776746198534965515e-03,2.205000000000000000e+03
1.011178493499755859e+01,8.930022239685058594e+00,3.929752588272094727e+00,5.460387561470270157e-03,6.523668639053254026e+01
1.033671665191650391e+01,9.124305725097656250e+00,3.878091812133789062e+00,5.447288509458303452e-03,2.205000000000000000e+03
1.036310005187988281e+01,9.164177894592285156e+00,3.860682249069213867e+00,4.765791352838277817e-03,6.555288592728346941e+01
1.038369846343994141e+01,9.187166213989257812e+00,3.882509231567382812e+00,3.699253080412745476e-03,8.992832718398679503e+01
1.042628479003906250e+01,9.147521972656250000e+00,3.876502513885498047e+00,3.905245102941989899e-03,6.995974313823742818e+01
1.050459575653076172e+01,9.081793785095214844e+00,3.889487504959106445e+00,3.758197184652090073e-03,7.017539547715354331e+01
1.053913402557373047e+01,9.015492439270019531e+00,3.959469318389892578e+00,3.881327575072646141e-03,6.937313532476647993e+01
1.057986736297607422e+01,8.996984481811523438e+00,3.955599784851074219e+00,3.814856056123971939e-03,6.945723467720026179e+01
1.056741142272949219e+01,8.984115600585937500e+00,3.963580608367919922e+00,4.510330036282539368e-03,2.205000000000000000e+03
1.060365772247314453e+01,9.018161773681640625e+00,3.938661813735961914e+00,4.418053664267063141e-03,3.984702797634257649e+02
1.060308647155761719e+01,9.045208930969238281e+00,3.919433116912841797e+00,4.858291242271661758e-03,6.623631846495644027e+01
1.057599544525146484e+01,9.103146553039550781e+00,3.905135154724121094e+00,5.814608652144670486e-03,3.775148167891454136e+02
1.046343040466308594e+01,9.090187072753906250e+00,3.842825174331665039e+00,5.472386721521615982e-03,3.579865737971846897e+02
1.000428390502929688e+01,8.456583023071289062e+00,3.653085708618164062e+00,5.612848326563835144e-03,1.794868474976644563e+02
9.823481559753417969e+00,8.174032211303710938e+00,3.597631931304931641e+00,5.371243692934513092e-03,1.767486367471207984e+02
9.806613922119140625e+00,8.204589843750000000e+00,3.591546297073364258e+00,4.105939529836177826e-03,7.369916580162812636e+01
9.862984657287597656e+00,8.172701835632324219e+00,3.605040788650512695e+00,5.408994853496551514e-03,6.953377930726492195e+01
9.955138206481933594e+00,8.074869155883789062e+00,3.519974470138549805e+00,5.898313131183385849e-03,1.658845059481980684e+02
1.000000190734863281e+01,7.810687541961669922e+00,3.371054410934448242e+00,5.745610687881708145e-03,1.403150714612053775e+02
9.803182601928710938e+00,7.623512268066406250e+00,3.037804365158081055e+00,6.109801586717367172e-03,1.499452963490045647e+02
9.775321006774902344e+00,7.600632667541503906e+00,2.955926418304443359e+00,5.166428163647651672e-03,1.723591416419657207e+02
9.797545433044433594e+00,7.587052345275878906e+00,3.010100126266479492e+00,5.131806246936321259e-03,2.205000000000000000e+03
9.800973892211914062e+00,7.599638462066650391e+00,3.012085199356079102e+00,5.767908878624439240e-03,6.621210617055197645e+01
9.758306503295898438e+00,7.694748878479003906e+00,2.990200519561767578e+00,6.571982055902481079e-03,7.415169728456513099e+01
9.714708328247070312e+00,7.963101863861083984e+00,3.149943828582763672e+00,6.492570973932743073e-03,9.993508293432743983e+01
9.708181381225585938e+00,8.028474807739257812e+00,3.174540758132934570e+00,6.445552688091993332e-03,9.600085238176424696e+01
9.675062179565429688e+00,8.055589675903320312e+00,3.176308631896972656e+00,5.884116515517234802e-03,8.274682304780026243e+01
9.700076103210449219e+00,8.084485054016113281e+00,3.160012245178222656e+00,4.616033751517534256e-03,8.472846448658981444e+01
9.679163932800292969e+00,8.097297668457031250e+00,3.142039299011230469e+00,4.303828347474336624e-03,8.265676304944605590e+01
9.683146476745605469e+00,8.109173774719238281e+00,3.151975870132446289e+00,4.659702070057392120e-03,1.872308343622324855e+02
9.686103820800781250e+00,8.076822280883789062e+00,3.122026443481445312e+00,4.797655623406171799e-03,6.523668639053254026e+01
9.672577857971191406e+00,8.192927360534667969e+00,3.226810932159423828e+00,5.949273239821195602e-03,1.886004531917743407e+03
9.678720474243164062e+00,8.217764854431152344e+00,3.230389118194580078e+00,6.261358968913555145e-03,1.882214061452921669e+03
9.906470298767089844e+00,7.976634502410888672e+00,3.518233299255371094e+00,5.886219907552003860e-03,1.883264709330655251e+03
1.014369297027587891e+01,7.837353229522705078e+00,3.582296133041381836e+00,6.185592617839574814e-03,1.890529913026865415e+03
1.005142498016357422e+01,7.824671745300292969e+00,3.413032293319702148e+00,5.108665674924850464e-03,9.563822345313421636e+01
1.008330726623535156e+01,7.749442577362060547e+00,3.327255725860595703e+00,4.947490990161895752e-03,7.825203664570064177e+01
9.970060348510742188e+00,7.856423377990722656e+00,3.446648597717285156e+00,5.650341045111417770e-03,1.643623292118130053e+02
9.900923728942871094e+00,7.981084346771240234e+00,3.629983425140380859e+00,5.353212356567382812e-03,1.545818517672926475e+02
1.007126617431640625e+01,7.774364948272705078e+00,3.831490516662597656e+00,6.700186990201473236e-03,1.682497018889203844e+02
1.025038528442382812e+01,7.670123100280761719e+00,3.918782234191894531e+00,7.147368509322404861e-03,2.076514775373147131e+03
1.037529850006103516e+01,7.744750499725341797e+00,3.946449041366577148e+00,6.603483576327562332e-03,2.088406046812614022e+03
1.048190307617187500e+01,7.634621620178222656e+00,3.821394681930541992e+00,6.513173691928386688e-03,2.205000000000000000e+03
1.051121616363525391e+01,7.428863525390625000e+00,3.806846141815185547e+00,5.259851459413766861e-03,3.646800117164507924e+02
1.113067340850830078e+01,7.089200496673583984e+00,3.848555088043212891e+00,4.623443353921175003e-03,1.940283894230364297e+02
1.132178878784179688e+01,6.873552322387695312e+00,3.912927865982055664e+00,6.172863300889730453e-03,2.205000000000000000e+03
8.363927841186523438e+00,4.566225528717041016e+00,3.053728580474853516e+00,1.278289873152971268e-02,1.563782557122705839e+03
7.810821533203125000e+00,3.924063444137573242e+00,2.638757228851318359e+00,8.205474168062210083e-02,1.762159048921828344e+03
7.099439620971679688e+00,1.446533083915710449e+00,9.712167382240295410e-01,1.671926975250244141e-01,1.225911818753912485e+03
7.229723930358886719e+00,-1.339049339294433594e-01,2.471672594547271729e-01,2.030056416988372803e-01,1.598835773633640883e+03
8.630523681640625000e+00,-2.240154743194580078e+00,5.220142006874084473e-01,2.027276307344436646e-01,1.599065560876431618e+03
9.012499809265136719e+00,-2.266566038131713867e+00,8.768721818923950195e-01,1.858356446027755737e-01,1.586319950648636905e+03
9.190534591674804688e+00,-2.123443365097045898e+00,1.024692893028259277e+00,1.154460757970809937e-01,1.154452668275502447e+03
9.370750427246093750e+00,5.451321601867675781e+00,3.754055023193359375e+00,1.914452947676181793e-02,1.705892674288006447e+03
-3.726935088634490967e-01,4.762683868408203125e+00,3.583934307098388672e+00,6.736813485622406006e-02,1.986184324384996216e+03
-1.042728543281555176e+00,5.312581539154052734e+00,3.251470565795898438e+00,1.280376017093658447e-01,1.847812705294933494e+03
-2.088018655776977539e+00,5.713076114654541016e+00,3.413926124572753906e+00,1.789735108613967896e-01,1.823870227167106350e+03
-8.424375057220458984e-01,4.117609500885009766e+00,4.176022529602050781e+00,2.126310318708419800e-01,1.811102502550776762e+03
-5.097933411598205566e-01,3.895570039749145508e+00,4.330614566802978516e+00,2.248504608869552612e-01,1.799891103951524428e+03
1.959482431411743164e+00,2.845443010330200195e+00,5.995489120483398438e+00,2.401022017002105713e-01,8.839776027788414012e+02
3.233449459075927734e+00,2.160206317901611328e+00,7.011442184448242188e+00,2.599307596683502197e-01,1.166331880801940315e+03
4.668022632598876953e+00,1.995412588119506836e+00,7.844834327697753906e+00,2.675506770610809326e-01,2.205000000000000000e+03
5.888197422027587891e+00,2.208511590957641602e+00,8.219192504882812500e+00,2.647711336612701416e-01,2.205000000000000000e+03
7.572285175323486328e+00,3.714127063751220703e+00,7.777855873107910156e+00,2.264069914817810059e-01,2.205000000000000000e+03
7.705793857574462891e+00,3.844559431076049805e+00,7.805241107940673828e+00,1.603371649980545044e-01,1.057056808312821659e+03
7.851216316223144531e+00,3.955629348754882812e+00,7.682950496673583984e+00,9.052857011556625366e-02,1.053536914664010737e+03
9.196359634399414062e+00,5.360913276672363281e+00,3.555543184280395508e+00,1.972634345293045044e-02,2.205000000000000000e+03
7.684683322906494141e+00,4.089375495910644531e+00,2.621801376342773438e+00,3.162917867302894592e-02,1.554164665222338726e+03
7.462928771972656250e+00,3.463777780532836914e+00,2.232950210571289062e+00,1.074222400784492493e-01,1.808404114154847321e+03
7.075542449951171875e+00,1.553213000297546387e+00,1.030968666076660156e+00,1.826770454645156860e-01,1.730827930467521128e+03
7.283702850341796875e+00,1.022179797291755676e-01,4.079306721687316895e-01,2.456478476524353027e-01,1.690034684271072138e+03
